id,age,job,marital,education,default,balance,housing,loan,y
23221,28,management,single,tertiary,no,321,no,yes,no
23222,29,housemaid,married,primary,no,132,no,no,no
23223,43,admin.,single,secondary,no,375,no,yes,no
23224,47,self-employed,married,secondary,yes,2,no,no,no
23225,32,blue-collar,divorced,primary,no,158,yes,no,no
23226,26,technician,single,secondary,no,430,no,no,no
23227,34,management,single,tertiary,no,0,no,no,no
23228,36,blue-collar,single,unknown,no,43,no,yes,no
23229,53,housemaid,single,primary,no,80,no,no,no
23230,26,services,married,secondary,no,116,no,no,no
23231,35,management,married,tertiary,no,506,yes,no,no
23232,54,self-employed,married,tertiary,no,542,no,no,no
23233,33,blue-collar,single,secondary,no,687,yes,no,no
23234,39,blue-collar,single,secondary,yes,0,yes,yes,no
23235,39,management,single,tertiary,no,0,yes,no,no
23236,30,management,single,tertiary,no,640,no,no,no
23237,33,admin.,divorced,secondary,no,420,yes,no,no
23238,34,services,single,secondary,no,1758,yes,no,no
23239,36,unemployed,married,secondary,no,439,yes,no,no
23240,30,technician,single,secondary,no,1282,no,no,no
23241,43,services,married,secondary,no,488,yes,no,no
23242,29,blue-collar,married,secondary,no,247,no,yes,no
23243,49,entrepreneur,divorced,tertiary,no,1145,yes,yes,no
23244,38,blue-collar,married,primary,no,346,no,no,no
23245,52,management,married,secondary,no,4873,no,no,no
23246,44,management,married,tertiary,no,445,no,yes,no
23247,28,unemployed,single,tertiary,no,0,no,no,no
23248,53,technician,married,secondary,no,287,no,no,no
23249,29,unemployed,single,tertiary,no,111,no,no,no
23250,38,admin.,single,secondary,no,648,yes,no,no
23251,32,blue-collar,married,primary,no,1518,yes,no,no
23252,26,management,single,tertiary,no,383,no,no,no
23253,51,management,married,tertiary,no,-321,no,no,no
23254,56,admin.,married,secondary,no,1554,yes,yes,no
23255,40,entrepreneur,married,secondary,no,2663,yes,yes,no
23256,30,unemployed,single,tertiary,no,306,no,no,no
23257,32,student,single,unknown,no,5969,no,no,no
23258,37,services,single,primary,no,0,no,yes,no
23259,52,unemployed,married,tertiary,no,0,no,no,no
23260,33,management,divorced,tertiary,no,387,no,no,no
23261,31,self-employed,single,secondary,no,0,no,yes,no
23262,49,self-employed,married,tertiary,no,503,yes,no,no
23263,55,technician,married,secondary,no,312,no,no,no
23264,28,blue-collar,single,secondary,no,2909,no,no,no
23265,41,unemployed,married,primary,no,-117,yes,no,no
23266,32,services,single,secondary,no,124,yes,no,no
23267,41,management,married,secondary,no,611,yes,no,no
23268,36,management,divorced,tertiary,no,2361,no,no,no
23269,40,admin.,married,secondary,no,767,yes,no,no
23270,42,blue-collar,divorced,primary,no,103,yes,no,no
23271,44,technician,single,secondary,no,196,yes,no,no
23272,36,unemployed,married,primary,no,0,no,no,no
23273,35,services,married,secondary,no,868,no,no,no
23274,31,blue-collar,single,secondary,no,-538,no,yes,no
23275,29,blue-collar,single,primary,no,269,no,no,no
23276,26,unknown,single,secondary,no,3247,no,no,no
23277,31,blue-collar,married,secondary,no,492,yes,no,no
23278,33,technician,single,secondary,no,2583,no,no,no
23279,31,services,married,secondary,no,1801,yes,no,no
23280,28,student,single,secondary,no,29,no,yes,no
23281,26,management,single,tertiary,no,2722,no,no,no
23282,30,housemaid,single,secondary,no,1924,no,no,no
23283,44,blue-collar,married,secondary,no,837,yes,no,no
23284,41,blue-collar,divorced,secondary,no,351,yes,no,no
23285,41,management,married,tertiary,no,326,no,no,no
23286,33,management,divorced,tertiary,no,802,no,no,no
23287,36,housemaid,married,primary,no,-125,no,yes,no
23288,32,blue-collar,married,secondary,no,0,no,no,no
23289,70,management,married,tertiary,no,5563,no,no,no
23290,59,retired,married,primary,no,3000,no,yes,no
23291,48,blue-collar,married,secondary,no,264,no,no,no
23292,33,management,married,tertiary,no,23,yes,yes,no
23293,33,management,single,tertiary,no,417,yes,no,no
23294,38,blue-collar,married,secondary,no,121,yes,yes,no
23295,47,retired,divorced,secondary,no,700,yes,no,no
23296,46,blue-collar,married,secondary,no,1352,yes,no,no
23297,31,blue-collar,married,secondary,no,23,no,yes,no
23298,29,unemployed,single,secondary,no,2424,no,no,no
23299,26,services,single,secondary,no,531,yes,yes,no
23300,42,entrepreneur,married,primary,yes,66,yes,yes,no
23301,33,student,single,tertiary,no,882,yes,no,no
23302,60,blue-collar,married,primary,no,5798,yes,no,no
23303,27,technician,single,secondary,no,0,no,no,no
23304,30,entrepreneur,married,tertiary,no,93,yes,no,no
23305,47,blue-collar,married,secondary,no,1096,yes,yes,no
23306,40,management,married,secondary,no,6695,yes,no,no
23307,36,unemployed,divorced,primary,no,510,no,no,no
23308,45,self-employed,married,tertiary,no,1265,yes,no,no
23309,53,blue-collar,married,unknown,no,593,no,no,no
23310,35,blue-collar,single,unknown,no,871,yes,no,no
23311,52,management,divorced,primary,no,11,no,no,no
23312,31,management,single,tertiary,no,2137,no,no,no
23313,31,management,married,tertiary,no,140,no,no,no
23314,55,management,divorced,secondary,no,698,yes,yes,no
23315,50,technician,divorced,tertiary,no,-1455,yes,yes,no
23316,37,technician,married,secondary,no,-254,yes,yes,no
23317,52,unemployed,married,tertiary,no,1595,no,no,no
23318,26,services,single,secondary,no,1347,no,no,no
23319,40,admin.,single,secondary,no,0,no,no,no
23320,37,unemployed,divorced,secondary,no,74,yes,no,no
23321,27,student,single,tertiary,no,524,no,no,no
23322,58,unemployed,married,secondary,no,315,yes,no,no
23323,56,retired,married,secondary,no,488,no,no,no
23324,28,blue-collar,single,secondary,no,517,no,yes,no
23325,42,technician,married,secondary,no,1048,yes,no,no
23326,32,blue-collar,single,primary,no,1450,yes,no,no
23327,56,blue-collar,divorced,secondary,no,2780,yes,no,no
23328,60,technician,married,secondary,no,1139,no,no,no
23329,55,entrepreneur,married,secondary,no,8104,no,no,no
23330,67,retired,single,primary,no,491,no,no,no
23331,30,student,single,tertiary,no,0,no,no,no
23332,45,housemaid,single,primary,no,959,yes,no,no
23333,29,blue-collar,married,secondary,no,76,yes,no,no
23334,41,blue-collar,married,primary,no,0,yes,no,no
23335,27,services,single,secondary,no,795,no,no,no
23336,38,unemployed,single,tertiary,no,0,no,no,no
23337,36,services,single,secondary,no,417,yes,no,no
23338,34,housemaid,divorced,secondary,no,-28,yes,no,no
23339,47,management,married,tertiary,no,0,yes,no,no
23340,57,admin.,divorced,secondary,yes,-435,yes,yes,no
23341,28,housemaid,single,tertiary,no,731,yes,no,no
23342,40,housemaid,married,primary,no,1832,no,no,no
23343,32,blue-collar,married,secondary,no,300,no,no,no
23344,50,entrepreneur,divorced,tertiary,no,1790,no,yes,no
23345,50,unknown,single,secondary,no,86,no,no,no
23346,46,technician,married,tertiary,no,-369,yes,yes,no
23347,49,management,married,secondary,no,48,no,no,no
23348,48,management,married,tertiary,no,0,no,yes,no
23349,45,blue-collar,married,secondary,no,776,yes,no,no
23350,35,management,single,tertiary,no,1064,yes,no,no
23351,27,services,single,secondary,no,3977,no,no,no
23352,47,self-employed,married,tertiary,no,-80,yes,no,no
23353,34,blue-collar,single,tertiary,no,1168,no,no,no
23354,28,admin.,single,secondary,no,89,yes,yes,no
23355,54,retired,single,secondary,no,515,yes,no,no
23356,45,admin.,married,secondary,no,285,no,no,no
23357,27,services,single,tertiary,no,691,no,yes,no
23358,35,admin.,divorced,secondary,no,183,no,yes,no
23359,47,self-employed,married,tertiary,no,917,no,no,no
23360,27,management,single,secondary,no,116,yes,no,no
23361,52,services,married,secondary,no,1351,yes,no,no
23362,49,retired,divorced,secondary,no,-268,yes,no,no
23363,33,technician,single,secondary,no,211,yes,yes,no
23364,35,management,single,secondary,no,6809,yes,no,no
23365,27,self-employed,divorced,secondary,no,165,yes,no,no
23366,27,admin.,single,secondary,no,6492,no,no,no
23367,42,technician,married,secondary,no,769,no,no,no
23368,42,technician,married,secondary,no,419,no,no,no
23369,49,blue-collar,married,primary,no,183,yes,yes,no
23370,59,unemployed,married,secondary,no,1226,no,no,no
23371,50,technician,divorced,secondary,no,-298,yes,no,no
23372,34,technician,married,secondary,no,904,no,no,no
23373,27,blue-collar,married,secondary,no,1024,no,no,no
23374,41,technician,single,unknown,no,2701,yes,no,no
23375,35,blue-collar,single,secondary,no,2158,yes,no,no
23376,33,blue-collar,single,tertiary,no,350,yes,no,no
23377,46,unemployed,married,primary,no,1251,yes,no,no
23378,46,unemployed,divorced,secondary,yes,22,no,no,no
23379,55,technician,married,secondary,no,517,yes,yes,no
23380,44,self-employed,divorced,tertiary,no,2938,no,no,no
23381,58,services,married,secondary,no,-37,no,yes,no
23382,40,management,divorced,tertiary,no,49,no,no,no
23383,29,blue-collar,single,secondary,no,0,no,no,no
23384,56,technician,single,primary,no,145,yes,no,no
23385,35,unemployed,married,secondary,no,547,yes,no,no
23386,34,services,married,secondary,no,196,no,no,no
23387,33,technician,single,secondary,no,10,yes,no,no
23388,28,blue-collar,married,secondary,no,1137,no,no,no
23389,30,unemployed,single,secondary,no,2303,no,no,no
23390,28,management,married,tertiary,no,247,no,no,no
23391,38,blue-collar,married,primary,no,558,yes,no,no
23392,30,management,single,tertiary,no,0,no,no,no
23393,36,management,married,primary,no,392,no,no,no
23394,32,housemaid,married,primary,no,-184,yes,no,no
23395,56,entrepreneur,married,secondary,no,1272,no,no,no
23396,45,technician,divorced,secondary,no,415,yes,no,no
23397,54,management,married,tertiary,no,184,no,no,no
23398,46,entrepreneur,married,secondary,no,122,no,no,no
23399,33,management,married,tertiary,no,17946,yes,no,no
23400,32,student,single,unknown,no,4110,no,no,no
23401,19,student,single,unknown,no,1169,no,no,no
23402,30,blue-collar,single,secondary,no,522,no,no,no
23403,49,management,married,tertiary,no,488,yes,no,no
23404,37,technician,married,secondary,no,95,no,no,no
23405,47,blue-collar,divorced,primary,no,1279,yes,no,no
23406,57,retired,married,primary,no,1532,no,no,no
23407,44,blue-collar,divorced,secondary,no,1258,yes,no,no
23408,31,admin.,single,secondary,no,690,no,no,no
23409,52,blue-collar,married,primary,no,320,yes,no,no
23410,40,blue-collar,married,primary,no,451,yes,no,no
23411,30,management,single,tertiary,no,520,yes,no,no
23412,31,admin.,single,secondary,no,1201,no,no,no
23413,35,blue-collar,married,secondary,no,2074,no,no,no
23414,52,entrepreneur,divorced,tertiary,no,1089,no,yes,no
23415,48,unemployed,single,unknown,no,11298,yes,no,no
23416,28,blue-collar,married,secondary,no,1134,no,no,no
23417,32,unemployed,single,unknown,no,4,no,no,no
23418,37,unemployed,married,secondary,no,924,yes,no,no
23419,40,management,divorced,secondary,no,108,no,no,no
23420,38,blue-collar,single,primary,no,2198,no,no,no
23421,37,blue-collar,married,secondary,no,688,yes,no,no
23422,50,blue-collar,married,primary,no,859,yes,yes,no
23423,33,management,married,tertiary,no,594,yes,yes,no
23424,51,management,single,tertiary,no,2242,no,no,no
23425,31,technician,married,secondary,no,783,no,no,no
23426,47,management,married,primary,no,1675,yes,no,no
23427,26,self-employed,married,tertiary,no,479,yes,no,no
23428,51,admin.,divorced,secondary,no,2785,no,no,no
23429,28,technician,married,secondary,no,-579,yes,yes,no
23430,28,technician,single,secondary,no,456,no,no,no
23431,29,admin.,single,secondary,no,291,no,no,no
23432,49,blue-collar,married,primary,no,474,yes,yes,no
23433,41,admin.,single,tertiary,no,873,yes,no,no
23434,46,self-employed,married,tertiary,no,291,no,no,no
23435,47,admin.,married,secondary,no,520,no,no,no
23436,33,management,divorced,tertiary,no,-848,yes,no,no
23437,40,admin.,married,secondary,no,100,yes,no,no
23438,46,admin.,married,unknown,no,1106,no,no,no
23439,35,unemployed,single,primary,yes,-84,no,no,no
23440,33,technician,single,secondary,no,0,yes,yes,no
23441,30,blue-collar,married,primary,no,243,no,yes,no
23442,38,blue-collar,married,secondary,no,452,yes,no,no
23443,36,blue-collar,married,secondary,no,106,yes,no,no
23444,56,technician,divorced,secondary,no,0,yes,no,no
23445,29,admin.,single,secondary,no,103,no,no,no
23446,32,blue-collar,married,primary,no,183,yes,no,no
23447,27,blue-collar,single,secondary,no,539,yes,no,no
23448,33,technician,married,secondary,no,0,yes,no,no
23449,40,management,married,tertiary,no,89,yes,yes,no
23450,32,admin.,divorced,secondary,no,298,yes,no,no
23451,37,entrepreneur,married,secondary,no,1290,no,no,no
23452,31,management,married,tertiary,no,395,yes,no,no
23453,52,management,married,tertiary,no,749,no,yes,no
23454,31,services,married,secondary,no,655,no,yes,no
23455,35,technician,single,secondary,no,694,no,no,no
23456,43,management,married,tertiary,no,938,yes,no,no
23457,39,technician,divorced,secondary,no,1972,yes,no,no
23458,34,admin.,single,secondary,no,1,yes,no,no
23459,32,blue-collar,married,secondary,no,322,yes,yes,no
23460,37,blue-collar,married,secondary,no,408,yes,no,no
23461,59,services,married,secondary,no,968,no,no,no
23462,45,unemployed,single,primary,no,2249,yes,no,no
23463,33,unemployed,single,secondary,no,559,yes,no,no
23464,48,management,married,tertiary,yes,0,no,yes,no
23465,58,unemployed,divorced,secondary,no,729,no,yes,no
23466,57,management,married,tertiary,no,105,no,no,no
23467,44,technician,married,secondary,no,-393,no,no,no
23468,47,services,single,secondary,no,870,yes,no,no
23469,57,unemployed,married,unknown,no,288,no,no,no
23470,32,technician,married,secondary,no,106,no,no,no
23471,41,entrepreneur,married,tertiary,no,367,no,yes,no
23472,45,blue-collar,divorced,primary,no,1512,yes,no,no
23473,27,admin.,single,secondary,no,-550,yes,no,no
23474,39,management,divorced,secondary,no,132,yes,no,no
23475,30,management,single,tertiary,no,3773,yes,no,no
23476,27,management,single,tertiary,no,317,no,no,no
23477,50,housemaid,married,primary,no,3690,no,no,no
23478,33,technician,married,secondary,no,1029,yes,no,no
23479,40,management,married,secondary,no,99,no,no,no
23480,32,self-employed,single,tertiary,no,-359,yes,no,no
23481,27,management,married,tertiary,no,1918,no,no,no
23482,59,retired,married,primary,no,413,yes,yes,no
23483,32,self-employed,single,secondary,no,360,yes,no,no
23484,41,admin.,single,secondary,no,242,no,yes,no
23485,41,management,married,tertiary,no,371,no,no,no
23486,40,management,married,tertiary,no,16,no,yes,no
23487,30,unemployed,single,primary,no,15261,no,no,no
23488,45,blue-collar,married,secondary,no,52,yes,no,no
23489,30,admin.,married,secondary,no,2174,yes,no,no
23490,36,admin.,married,secondary,no,0,yes,yes,no
23491,38,management,married,secondary,no,844,no,no,no
23492,36,self-employed,married,secondary,no,1245,yes,no,no
23493,33,housemaid,single,secondary,no,191,no,no,no
23494,56,management,divorced,tertiary,no,505,no,no,no
23495,39,blue-collar,married,secondary,no,20,yes,no,no
23496,52,technician,married,unknown,no,2709,yes,no,no
23497,46,services,married,secondary,no,561,yes,no,no
23498,34,admin.,married,secondary,no,764,no,no,no
23499,29,unemployed,single,tertiary,no,0,yes,no,no
23500,40,technician,married,tertiary,no,516,yes,no,no
23501,29,management,married,secondary,no,160,no,no,no
23502,29,management,single,tertiary,no,176,no,no,no
23503,43,unemployed,married,tertiary,no,58,yes,no,no
23504,48,technician,married,tertiary,no,150,yes,no,no
23505,34,admin.,married,secondary,no,0,yes,no,no
23506,27,management,single,tertiary,no,10,no,no,no
23507,49,blue-collar,single,primary,no,48,no,no,no
23508,27,unemployed,single,secondary,no,154,no,no,no
23509,48,blue-collar,married,secondary,no,861,no,no,no
23510,29,technician,single,secondary,no,28,no,no,no
23511,35,blue-collar,single,secondary,no,0,yes,no,no
23512,35,blue-collar,married,secondary,no,-100,yes,no,no
23513,28,admin.,single,tertiary,no,164,yes,no,no
23514,58,blue-collar,married,primary,no,42,yes,no,no
