id,age,job,marital,education,default,balance,housing,loan,y
44655,32,management,married,tertiary,no,2204,no,no,no
44656,58,retired,married,primary,no,-102,yes,yes,no
44657,46,management,married,tertiary,no,0,no,no,no
44658,51,blue-collar,married,secondary,no,16,yes,yes,no
44659,33,technician,married,tertiary,no,1020,no,no,no
44660,47,services,married,primary,no,6,no,no,no
44661,40,entrepreneur,married,primary,no,324,yes,no,no
44662,35,technician,married,secondary,no,-1459,yes,no,no
44663,34,management,single,tertiary,no,-2,no,no,no
44664,43,technician,married,secondary,no,-705,yes,no,no
44665,58,retired,married,unknown,no,911,no,no,no
44666,42,technician,married,secondary,no,9324,no,no,no
44667,36,management,married,tertiary,no,0,no,no,no
44668,42,self-employed,married,secondary,no,105,no,no,no
44669,37,technician,divorced,tertiary,no,39,no,no,no
44670,41,management,married,tertiary,yes,852,yes,yes,no
44671,36,technician,divorced,secondary,no,54,yes,no,yes
44672,51,housemaid,married,secondary,no,260,no,no,no
44673,48,management,married,tertiary,no,2460,no,no,no
44674,32,technician,single,secondary,no,5118,yes,no,no
44675,54,management,divorced,tertiary,no,124,no,no,no
44676,54,self-employed,married,unknown,no,204,no,no,no
44677,58,retired,married,secondary,no,235,no,no,no
44678,32,technician,single,secondary,no,109,no,no,no
44679,48,technician,divorced,secondary,yes,20,no,no,no
44680,37,management,married,tertiary,no,5065,no,no,no
44681,35,management,married,tertiary,no,753,no,no,no
44682,33,technician,married,secondary,no,1940,no,no,no
44683,50,technician,divorced,secondary,no,376,no,no,no
44684,32,admin.,single,tertiary,no,725,no,no,no
44685,33,technician,married,tertiary,no,148,no,no,no
44686,34,admin.,married,secondary,no,510,no,no,no
44687,56,technician,married,secondary,no,4073,no,no,no
44688,37,housemaid,single,tertiary,no,206,no,no,no
44689,50,housemaid,married,primary,no,238,no,no,no
44690,48,management,married,tertiary,no,0,no,no,no
44691,37,technician,married,secondary,no,430,no,no,no
44692,31,technician,single,secondary,no,201,no,no,no
44693,48,admin.,married,secondary,no,844,no,no,no
44694,32,management,single,tertiary,no,2629,no,no,no
44695,30,technician,single,secondary,no,0,no,no,no
44696,31,management,married,tertiary,no,357,yes,no,no
44697,41,technician,single,secondary,no,294,yes,no,no
44698,32,technician,single,secondary,no,17,no,no,no
44699,36,technician,married,secondary,no,2473,no,no,yes
44700,39,technician,married,tertiary,no,-204,yes,no,no
44701,45,management,married,secondary,no,2873,yes,no,no
44702,51,technician,divorced,tertiary,no,0,no,no,no
44703,34,management,single,tertiary,no,1070,no,no,no
44704,51,blue-collar,married,primary,no,-272,no,yes,no
44705,53,services,married,secondary,yes,2262,no,no,no
44706,57,blue-collar,married,unknown,no,3196,no,no,no
44707,31,management,married,tertiary,no,-6,no,no,no
44708,30,technician,single,tertiary,no,0,no,no,no
44709,52,management,married,tertiary,no,-542,no,no,no
44710,42,management,married,secondary,no,-105,yes,no,no
44711,43,management,married,tertiary,no,2696,yes,no,no
44712,31,technician,single,tertiary,no,44,no,no,no
44713,32,technician,single,secondary,no,2421,yes,no,no
44714,31,technician,single,secondary,no,23,no,no,no
44715,32,management,married,tertiary,no,0,no,no,no
44716,45,blue-collar,married,primary,no,751,no,no,no
44717,30,management,single,tertiary,no,20261,yes,no,no
44718,44,technician,divorced,secondary,no,2179,no,no,no
44719,60,retired,married,tertiary,no,486,no,no,no
44720,38,student,married,secondary,no,140,no,no,no
44721,46,management,married,tertiary,no,1906,no,no,no
44722,44,technician,married,secondary,no,65,no,no,no
44723,59,retired,married,secondary,no,82,no,no,no
44724,53,blue-collar,married,primary,no,5603,no,no,yes
44725,32,entrepreneur,single,tertiary,no,890,yes,yes,no
44726,31,self-employed,married,tertiary,no,81,no,no,no
44727,48,technician,married,secondary,no,1548,no,no,no
44728,31,technician,single,secondary,no,0,no,no,no
44729,31,housemaid,married,tertiary,no,0,no,no,no
44730,55,management,divorced,tertiary,no,668,no,no,no
44731,53,management,married,tertiary,no,37,no,no,no
44732,45,blue-collar,married,secondary,no,-183,yes,yes,no
44733,34,technician,married,secondary,no,-173,no,no,no
44734,33,management,single,tertiary,no,1530,no,no,no
44735,30,technician,divorced,secondary,no,3028,yes,no,no
44736,45,self-employed,married,secondary,no,396,no,no,no
44737,41,technician,married,secondary,no,1788,no,no,no
44738,43,management,married,tertiary,no,370,no,no,no
44739,31,management,married,tertiary,no,459,no,no,no
44740,52,technician,married,secondary,no,136,no,no,no
44741,39,technician,single,tertiary,no,1522,yes,no,no
44742,34,technician,married,secondary,no,33,no,no,no
44743,35,management,single,tertiary,no,-108,yes,no,no
44744,34,management,single,secondary,no,1863,no,no,no
44745,35,technician,married,secondary,no,-78,no,no,no
44746,30,technician,married,tertiary,no,81,no,no,no
44747,37,self-employed,married,tertiary,no,552,no,no,no
44748,60,retired,married,tertiary,no,45,no,no,no
44749,44,management,married,tertiary,no,795,no,no,no
44750,32,management,single,tertiary,no,813,no,no,no
44751,60,retired,married,secondary,no,4,no,no,no
44752,31,management,single,tertiary,no,0,no,no,no
44753,35,technician,married,secondary,no,353,no,no,no
44754,33,technician,married,secondary,no,95,no,no,no
44755,35,technician,single,tertiary,no,576,no,no,no
44756,36,technician,married,secondary,no,4542,yes,no,no
44757,46,technician,married,secondary,no,292,no,yes,no
44758,48,blue-collar,married,primary,no,266,no,no,no
44759,32,technician,single,secondary,no,792,no,no,no
44760,33,management,single,tertiary,no,2059,no,no,no
44761,35,technician,single,secondary,no,634,yes,no,no
44762,33,technician,married,secondary,no,79,no,no,no
44763,36,technician,single,secondary,no,0,no,no,no
44764,45,self-employed,married,primary,no,373,no,no,no
44765,33,services,married,secondary,no,28,no,no,no
44766,37,management,single,secondary,no,45,no,no,no
44767,60,retired,married,tertiary,no,614,no,no,no
44768,38,technician,married,secondary,no,300,no,no,no
44769,30,technician,married,secondary,no,32,no,no,no
44770,47,technician,divorced,tertiary,no,8,no,no,no
44771,36,technician,single,secondary,no,0,no,no,no
44772,35,technician,single,secondary,no,3490,yes,no,yes
44773,35,technician,married,tertiary,no,393,no,no,no
44774,31,management,single,tertiary,no,471,no,no,no
44775,33,technician,married,secondary,no,8,no,no,no
44776,36,self-employed,married,primary,no,0,no,no,no
44777,31,services,single,secondary,no,2070,no,no,no
44778,35,technician,married,secondary,no,-146,yes,no,no
44779,35,technician,single,tertiary,no,33,no,no,no
44780,31,technician,single,secondary,no,0,no,no,no
44781,31,technician,single,secondary,no,-2,no,no,no
44782,59,self-employed,married,tertiary,no,1059,no,no,no
44783,33,technician,married,secondary,no,118,yes,no,no
44784,39,management,married,tertiary,no,0,no,no,no
44785,31,technician,single,secondary,no,0,no,no,no
44786,39,management,divorced,tertiary,no,115,no,no,no
44787,34,technician,divorced,secondary,no,7,yes,yes,no
44788,49,technician,married,secondary,no,10,no,no,no
44789,40,technician,married,secondary,no,56,no,no,no
44790,32,technician,single,secondary,no,1179,no,no,no
44791,45,blue-collar,married,primary,no,121,no,no,no
44792,30,management,single,tertiary,no,3849,no,no,no
44793,43,admin.,married,secondary,no,257,no,no,no
44794,41,management,married,secondary,no,148,no,no,no
44795,41,management,married,tertiary,no,5936,no,no,no
44796,38,technician,married,secondary,no,185,no,yes,no
44797,47,blue-collar,married,secondary,no,947,no,yes,no
44798,33,technician,married,secondary,no,74,no,no,no
44799,41,technician,divorced,secondary,no,88,no,no,no
44800,56,retired,married,secondary,no,4577,no,no,no
44801,36,technician,single,secondary,no,35,no,no,no
44802,36,management,single,tertiary,no,26,no,no,no
44803,37,technician,married,secondary,no,261,no,no,no
44804,46,technician,married,secondary,no,591,no,no,no
44805,46,unemployed,married,secondary,no,46,no,no,no
44806,53,unemployed,married,tertiary,no,240,no,no,no
44807,31,management,single,tertiary,no,7554,no,no,no
44808,51,blue-collar,married,primary,no,-27,no,no,no
44809,37,housemaid,married,primary,no,0,no,no,no
44810,47,admin.,married,secondary,no,84,no,no,no
44811,46,technician,divorced,secondary,no,-90,no,yes,yes
44812,36,self-employed,single,tertiary,no,-103,yes,yes,yes
44813,32,management,married,tertiary,no,9214,no,yes,no
44814,52,management,married,tertiary,no,6,no,no,no
44815,47,admin.,married,secondary,no,24556,no,no,no
44816,42,admin.,single,secondary,no,-247,yes,yes,yes
44817,36,management,married,tertiary,no,0,yes,no,yes
44818,44,admin.,divorced,primary,no,429,yes,no,yes
44819,57,unknown,married,unknown,no,19268,no,no,yes
44820,26,services,single,secondary,no,1445,no,no,yes
44821,49,admin.,married,secondary,no,10250,yes,no,yes
44822,27,entrepreneur,married,secondary,no,2329,no,no,yes
44823,33,management,married,tertiary,no,431,yes,no,no
44824,30,admin.,married,secondary,no,1310,no,no,no
44825,38,management,married,tertiary,no,385,yes,no,yes
44826,35,management,divorced,tertiary,no,0,yes,no,yes
44827,58,management,divorced,tertiary,no,372,no,yes,yes
44828,60,blue-collar,married,secondary,no,1801,no,no,no
44829,59,management,divorced,tertiary,no,258,yes,no,yes
44830,34,housemaid,married,secondary,no,0,yes,no,yes
44831,27,management,single,tertiary,no,185,no,no,no
44832,26,technician,single,tertiary,no,172,no,yes,no
44833,37,services,married,secondary,no,1970,yes,no,yes
44834,44,self-employed,married,secondary,no,706,no,no,yes
44835,59,retired,divorced,secondary,no,1026,no,no,yes
44836,33,management,single,tertiary,no,1956,no,no,no
44837,59,technician,married,tertiary,no,6573,yes,no,no
44838,34,admin.,married,tertiary,no,899,yes,no,yes
44839,47,blue-collar,married,secondary,no,1230,yes,no,yes
44840,33,admin.,single,secondary,no,206,no,no,no
44841,32,management,married,tertiary,no,62,yes,no,no
44842,46,unknown,married,unknown,no,677,no,no,no
44843,57,blue-collar,married,unknown,no,3585,no,no,yes
44844,32,management,married,tertiary,no,937,no,no,no
44845,53,technician,married,secondary,no,910,no,no,no
44846,41,management,married,tertiary,no,7028,no,no,no
44847,46,admin.,married,secondary,no,1252,yes,yes,no
44848,52,management,married,primary,no,0,yes,yes,no
44849,57,management,married,tertiary,no,1636,no,no,no
44850,47,management,married,tertiary,no,1028,no,yes,no
44851,39,admin.,married,secondary,no,2598,no,no,no
44852,37,management,single,tertiary,no,411,yes,yes,no
44853,54,technician,single,secondary,no,198,yes,yes,no
44854,57,admin.,divorced,secondary,no,1878,yes,no,no
44855,45,technician,married,secondary,no,1,yes,no,no
44856,30,management,single,secondary,no,2785,no,yes,no
44857,49,services,married,secondary,no,1114,no,no,no
44858,54,technician,married,secondary,no,465,yes,yes,no
44859,39,admin.,married,secondary,no,401,yes,no,no
44860,39,blue-collar,married,primary,no,3324,no,no,no
44861,54,blue-collar,married,primary,no,2440,no,yes,no
44862,48,technician,married,secondary,no,17,yes,yes,no
44863,44,management,married,tertiary,no,1034,no,no,no
44864,49,technician,divorced,secondary,no,7,yes,yes,no
44865,40,technician,married,secondary,no,17,no,no,no
44866,50,entrepreneur,married,secondary,no,0,yes,yes,no
44867,57,retired,married,secondary,no,1749,no,no,no
44868,40,admin.,married,secondary,no,0,yes,yes,no
44869,39,management,married,secondary,no,313,yes,no,no
44870,33,admin.,married,secondary,no,0,yes,no,no
44871,57,technician,married,secondary,no,1469,yes,no,no
44872,58,entrepreneur,married,secondary,no,318,yes,no,no
44873,54,management,married,secondary,yes,5249,yes,no,no
44874,50,management,married,secondary,no,633,no,yes,no
44875,51,admin.,married,secondary,no,113,yes,no,no
44876,50,technician,single,secondary,no,246,yes,no,no
44877,41,entrepreneur,divorced,tertiary,no,0,yes,no,no
44878,54,blue-collar,married,secondary,no,0,no,no,no
44879,40,services,divorced,secondary,no,5766,yes,yes,no
44880,36,management,married,tertiary,no,5057,yes,no,no
44881,56,retired,married,secondary,no,450,no,no,no
44882,57,admin.,single,secondary,no,738,no,no,no
44883,48,management,single,tertiary,no,8106,no,no,no
44884,56,management,married,primary,no,-155,yes,no,no
44885,59,management,married,tertiary,no,0,no,no,no
44886,49,admin.,married,secondary,no,12226,yes,no,no
44887,53,management,single,tertiary,no,720,yes,no,no
44888,54,management,married,tertiary,no,14107,no,no,no
44889,40,technician,divorced,tertiary,no,1871,yes,no,no
44890,51,blue-collar,married,secondary,no,-355,yes,yes,no
44891,58,management,married,tertiary,no,-565,yes,yes,no
44892,52,management,married,tertiary,no,2578,no,no,no
44893,59,retired,married,tertiary,no,135,yes,no,no
44894,52,blue-collar,married,secondary,no,0,yes,no,no
44895,51,services,married,secondary,no,1191,no,yes,no
44896,58,management,divorced,tertiary,no,315,yes,no,no
44897,33,management,married,tertiary,no,685,no,no,no
44898,53,technician,divorced,tertiary,no,2228,no,no,yes
44899,46,management,married,secondary,no,1306,yes,no,no
44900,30,management,single,tertiary,no,1435,yes,no,no
44901,59,management,married,primary,no,252,yes,yes,no
44902,40,technician,married,secondary,no,0,yes,no,no
44903,46,management,married,tertiary,no,716,yes,yes,no
44904,37,technician,married,secondary,no,344,yes,yes,no
44905,45,admin.,divorced,secondary,no,0,yes,no,no
44906,58,admin.,married,secondary,no,3735,no,no,no
44907,56,admin.,married,secondary,no,1270,yes,no,no
44908,45,unemployed,single,secondary,no,0,yes,no,no
44909,54,services,divorced,secondary,no,2398,yes,no,no
44910,35,technician,married,secondary,no,0,yes,yes,no
44911,39,admin.,married,primary,no,0,no,no,no
44912,44,services,married,secondary,no,163,yes,no,no
44913,51,technician,married,secondary,no,563,yes,no,no
44914,31,admin.,married,secondary,no,1246,yes,no,no
44915,58,management,married,tertiary,no,16264,no,no,no
44916,56,management,divorced,tertiary,no,968,no,no,no
44917,57,management,married,tertiary,yes,-24,yes,no,no
44918,32,management,married,tertiary,no,81,yes,no,no
44919,38,management,married,secondary,no,3840,yes,yes,no
44920,40,blue-collar,married,primary,no,69,yes,no,no
44921,48,management,divorced,tertiary,no,757,yes,no,no
44922,40,blue-collar,single,secondary,no,677,yes,no,no
44923,42,unemployed,married,unknown,no,970,yes,no,no
44924,55,retired,married,secondary,no,1504,yes,yes,yes
44925,26,unknown,single,secondary,no,1187,no,no,no
44926,54,services,married,secondary,no,2719,yes,no,no
44927,42,blue-collar,married,secondary,no,1657,yes,yes,no
44928,53,entrepreneur,married,tertiary,no,2289,yes,yes,no
44929,36,admin.,married,secondary,no,746,yes,no,no
44930,42,technician,single,secondary,no,-15,no,no,no
44931,53,retired,single,secondary,yes,-741,yes,yes,no
44932,52,management,married,tertiary,no,2920,yes,no,no
44933,50,admin.,married,unknown,no,4861,no,no,no
44934,58,unknown,divorced,secondary,no,3111,yes,no,no
